timestamp,eye_rub_first_hand_report,eye_rub_first_hand_count,eye_rub_first_hand_durations,|,eye_rub_second_hand_report,eye_rub_second_hand_count,eye_rub_second_hand_durations,|,flicker_report,flicker_count,|,micro_sleep_report,micro_sleep_count,micro_sleep_durations,|,pitch_report,pitch_count,pitch_durations,|,yawn_report,yawn_count,yawn_durations
2025-11-26 00:35:23,False,0,[],|,False,0,[],|,False,0,|,True,2,"['1 micro sleep: 3.0 seconds', '2 micro sleep: 5.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 102.0 seconds remaining.,[]
2025-11-26 00:35:33,False,0,[],|,False,0,[],|,False,Counting flickers... 31.0 seconds remaining.,|,False,0,[],|,True,2,"['1 pitch: 6.0 seconds', '2 pitch: 17.0 seconds']",|,False,Counting yawns... 91.0 seconds remaining.,[]
2025-11-26 00:36:04,False,0,[],|,False,0,[],|,True,1,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 61.0 seconds remaining.,[]
2025-11-26 00:39:05,False,0,[],|,False,0,[],|,True,1,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 110.0 seconds remaining.,[]
2025-11-26 00:39:32,False,0,[],|,False,0,[],|,False,0,|,True,1,['1 micro sleep: 4.0 seconds'],|,False,Counting pitches...,[],|,False,Counting yawns... 84.0 seconds remaining.,[]
2025-11-26 00:39:36,False,0,[],|,False,0,[],|,False,0,|,True,2,"['1 micro sleep: 4.0 seconds', '2 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 80.0 seconds remaining.,[]
2025-11-26 00:39:43,False,0,[],|,False,0,[],|,False,0,|,True,3,"['1 micro sleep: 4.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 3.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 73.0 seconds remaining.,[]
2025-11-26 00:40:01,False,0,[],|,False,0,[],|,False,Counting flickers... 4.0 seconds remaining.,|,False,0,[],|,True,1,['1 pitch: 48.0 seconds'],|,False,Counting yawns... 54.0 seconds remaining.,[]
2025-11-26 00:40:05,False,0,[],|,False,0,[],|,True,12,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 50.0 seconds remaining.,[]
2025-11-26 00:40:08,False,0,[],|,False,0,[],|,False,0,|,True,4,"['1 micro sleep: 4.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 3.0 seconds', '4 micro sleep: 4.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 47.0 seconds remaining.,[]
2025-11-26 00:40:10,False,0,[],|,False,0,[],|,False,Counting flickers... 55.0 seconds remaining.,|,False,0,[],|,True,2,"['1 pitch: 48.0 seconds', '2 pitch: 4.0 seconds']",|,False,Counting yawns... 45.0 seconds remaining.,[]
2025-11-26 00:50:23,False,0,[],|,False,0,[],|,False,0,|,True,1,['1 micro sleep: 3.0 seconds'],|,False,Counting pitches...,[],|,False,Counting yawns... 125.0 seconds remaining.,[]
2025-11-26 00:50:28,False,0,[],|,False,0,[],|,True,7,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 120.0 seconds remaining.,[]
2025-11-26 00:50:40,False,0,[],|,False,0,[],|,False,Counting flickers... 48.0 seconds remaining.,|,False,0,[],|,True,1,['1 pitch: 19.0 seconds'],|,False,Counting yawns... 108.0 seconds remaining.,[]
2025-11-26 00:50:54,False,0,[],|,False,0,[],|,False,0,|,True,2,"['1 micro sleep: 3.0 seconds', '2 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 94.0 seconds remaining.,[]
2025-11-26 00:51:27,False,0,[],|,False,0,[],|,True,9,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 61.0 seconds remaining.,[]
2025-11-26 00:52:34,False,0,[],|,False,0,[],|,False,Counting flickers... 15.0 seconds remaining.,|,False,0,[],|,True,1,['1 pitch: 7.0 seconds'],|,False,Counting yawns... 135.0 seconds remaining.,[]
2025-11-26 00:52:40,False,0,[],|,False,0,[],|,False,0,|,True,1,['1 micro sleep: 5.0 seconds'],|,False,Counting pitches...,[],|,False,Counting yawns... 129.0 seconds remaining.,[]
2025-11-26 00:52:44,False,0,[],|,False,0,[],|,False,0,|,True,2,"['1 micro sleep: 5.0 seconds', '2 micro sleep: 3.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 125.0 seconds remaining.,[]
2025-11-26 00:52:48,False,0,[],|,False,0,[],|,True,15,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 120.0 seconds remaining.,[]
2025-11-26 00:53:48,False,0,[],|,False,0,[],|,True,18,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 61.0 seconds remaining.,[]
2025-11-26 01:10:21,False,0,[],|,False,0,[],|,False,0,|,True,1,['1 micro sleep: 2.0 seconds'],|,False,Counting pitches...,[],|,False,Counting yawns... 134.0 seconds remaining.,[]
2025-11-26 01:11:10,False,0,[],|,False,0,[],|,False,Counting flickers... 33.0 seconds remaining.,|,False,0,[],|,True,1,['1 pitch: 5.0 seconds'],|,False,Counting yawns... 153.0 seconds remaining.,[]
2025-11-26 01:11:43,False,0,[],|,False,0,[],|,True,2,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 120.0 seconds remaining.,[]
2025-11-26 01:13:29,False,0,[],|,False,0,[],|,True,6,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 120.0 seconds remaining.,[]
2025-11-26 01:14:29,False,0,[],|,False,0,[],|,True,4,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 61.0 seconds remaining.,[]
2025-11-26 01:15:28,False,0,[],|,False,0,[],|,True,1,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 1.0 seconds remaining.,[]
2025-11-26 01:15:29,False,0,[],|,False,0,[],|,False,Counting flickers... 59.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,[]
2025-11-26 01:29:36,False,0,[],|,False,0,[],|,False,Counting flickers... 6.0 seconds remaining.,|,False,0,[],|,True,1,['1 pitch: 3.0 seconds'],|,False,Counting yawns... 126.0 seconds remaining.,[]
2025-11-26 01:29:42,False,0,[],|,False,0,[],|,True,5,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 120.0 seconds remaining.,[]
2025-11-26 01:59:28,False,0,[],|,False,0,[],|,False,Counting flickers... 31.0 seconds remaining.,|,False,0,[],|,True,1,['1 pitch: 3.0 seconds'],|,False,Counting yawns... 151.0 seconds remaining.,[]
2025-11-26 01:59:28,False,0,[],|,False,0,[],|,False,0,|,True,1,['1 micro sleep: 2.0 seconds'],|,False,Counting pitches...,[],|,False,Counting yawns... 151.0 seconds remaining.,[]
2025-11-26 01:59:33,False,0,[],|,False,0,[],|,False,0,|,True,2,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 4.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 147.0 seconds remaining.,[]
2025-11-26 01:59:46,False,0,[],|,False,0,[],|,False,0,|,True,3,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 4.0 seconds', '3 micro sleep: 4.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 133.0 seconds remaining.,[]
2025-11-26 01:59:59,False,0,[],|,False,0,[],|,True,8,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 120.0 seconds remaining.,[]
2025-11-26 02:00:02,False,0,[],|,False,0,[],|,False,0,|,True,4,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 4.0 seconds', '3 micro sleep: 4.0 seconds', '4 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 117.0 seconds remaining.,[]
2025-11-26 02:00:16,False,0,[],|,False,0,[],|,False,0,|,True,5,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 4.0 seconds', '3 micro sleep: 4.0 seconds', '4 micro sleep: 2.0 seconds', '5 micro sleep: 7.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 104.0 seconds remaining.,[]
2025-11-26 02:10:43,False,0,[],|,False,0,[],|,False,0,|,True,1,['1 micro sleep: 2.0 seconds'],|,False,Counting pitches...,[],|,False,Counting yawns... 126.0 seconds remaining.,[]
2025-11-26 02:10:48,False,0,[],|,False,0,[],|,True,3,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 120.0 seconds remaining.,[]
2025-11-26 02:10:52,False,0,[],|,False,0,[],|,False,Counting flickers... 57.0 seconds remaining.,|,False,0,[],|,True,1,['1 pitch: 13.0 seconds'],|,False,Counting yawns... 117.0 seconds remaining.,[]
2025-11-26 02:11:11,False,0,[],|,False,0,[],|,False,0,|,True,2,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 3.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 98.0 seconds remaining.,[]
2025-11-26 02:11:48,False,0,[],|,False,0,[],|,True,7,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 61.0 seconds remaining.,[]
2025-11-26 02:11:59,False,0,[],|,False,0,[],|,False,0,|,True,3,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 3.0 seconds', '3 micro sleep: 4.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 50.0 seconds remaining.,[]
2025-11-26 02:12:48,False,0,[],|,False,0,[],|,True,3,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 1.0 seconds remaining.,[]
2025-11-26 02:12:48,False,0,[],|,False,0,[],|,False,Counting flickers... 59.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,[]
2025-11-26 02:13:00,False,0,[],|,False,0,[],|,False,0,|,True,4,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 3.0 seconds', '3 micro sleep: 4.0 seconds', '4 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 168.0 seconds remaining.,[]
2025-11-26 02:13:27,False,0,[],|,False,0,[],|,False,Counting flickers... 20.0 seconds remaining.,|,False,0,[],|,True,2,"['1 pitch: 13.0 seconds', '2 pitch: 148.0 seconds']",|,False,Counting yawns... 141.0 seconds remaining.,[]
2025-11-26 02:13:47,False,0,[],|,False,0,[],|,True,5,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 121.0 seconds remaining.,[]
2025-11-27 01:52:24,False,0,[],|,False,0,[],|,True,1,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 120.0 seconds remaining.,[]
2025-11-27 02:25:44,False,0,[],|,False,0,[],|,False,0,|,True,1,['1 micro sleep: 2.0 seconds'],|,False,Counting pitches...,[],|,False,Counting yawns... 154.0 seconds remaining.,[]
2025-11-27 02:25:47,False,0,[],|,False,0,[],|,False,0,|,True,2,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 152.0 seconds remaining.,[]
2025-11-27 02:26:18,False,0,[],|,False,0,[],|,True,8,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 120.0 seconds remaining.,[]
2025-11-27 02:27:18,False,0,[],|,False,0,[],|,True,10,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 61.0 seconds remaining.,[]
2025-11-27 02:28:11,False,0,[],|,False,0,[],|,False,0,|,True,3,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 4.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 7.0 seconds remaining.,[]
2025-11-27 02:28:16,False,0,[],|,False,0,[],|,False,Counting flickers... 2.0 seconds remaining.,|,False,0,[],|,True,1,['1 pitch: 3.0 seconds'],|,False,Counting yawns... 3.0 seconds remaining.,[]
2025-11-27 02:28:17,False,0,[],|,False,0,[],|,True,11,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 1.0 seconds remaining.,[]
2025-11-27 02:28:18,False,0,[],|,False,0,[],|,False,Counting flickers... 59.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,[]
2025-11-27 02:29:17,False,0,[],|,False,0,[],|,True,6,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 121.0 seconds remaining.,[]
2025-11-27 02:29:19,False,0,[],|,False,0,[],|,False,0,|,True,4,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 4.0 seconds', '4 micro sleep: 3.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 119.0 seconds remaining.,[]
2025-11-27 02:29:23,False,0,[],|,False,0,[],|,False,Counting flickers... 53.0 seconds remaining.,|,False,0,[],|,True,2,"['1 pitch: 3.0 seconds', '2 pitch: 13.0 seconds']",|,False,Counting yawns... 115.0 seconds remaining.,[]
2025-11-27 02:32:20,False,0,[],|,False,0,[],|,False,0,|,True,1,['1 micro sleep: 2.0 seconds'],|,False,Counting pitches...,[],|,False,Counting yawns... 125.0 seconds remaining.,[]
2025-11-27 02:32:24,False,0,[],|,False,0,[],|,True,5,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 120.0 seconds remaining.,[]
2025-11-27 02:33:24,False,0,[],|,False,0,[],|,True,2,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 61.0 seconds remaining.,[]
2025-11-27 02:33:35,False,0,[],|,False,0,[],|,False,Counting flickers... 48.0 seconds remaining.,|,False,0,[],|,True,1,['1 pitch: 22.0 seconds'],|,False,Counting yawns... 49.0 seconds remaining.,[]
2025-11-27 02:34:44,False,0,[],|,False,0,[],|,False,Counting flickers... 23.0 seconds remaining.,|,False,0,[],|,True,1,['1 pitch: 3.0 seconds'],|,False,Counting yawns... 143.0 seconds remaining.,[]
2025-11-27 02:35:06,False,0,[],|,False,0,[],|,True,7,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 120.0 seconds remaining.,[]
2025-11-27 02:35:26,False,0,[],|,False,0,[],|,False,Counting flickers... 41.0 seconds remaining.,|,False,0,[],|,True,2,"['1 pitch: 3.0 seconds', '2 pitch: 27.0 seconds']",|,False,Counting yawns... 101.0 seconds remaining.,[]
2025-11-27 02:36:06,False,0,[],|,False,0,[],|,True,7,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 61.0 seconds remaining.,[]
2025-11-27 02:36:10,False,0,[],|,False,0,[],|,False,Counting flickers... 55.0 seconds remaining.,|,False,0,[],|,True,3,"['1 pitch: 3.0 seconds', '2 pitch: 27.0 seconds', '3 pitch: 8.0 seconds']",|,False,Counting yawns... 56.0 seconds remaining.,[]
2025-11-27 02:40:31,False,0,[],|,False,0,[],|,False,Counting flickers... 44.0 seconds remaining.,|,False,0,[],|,True,1,['1 pitch: 5.0 seconds'],|,False,Counting yawns... 164.0 seconds remaining.,[]
2025-11-27 02:41:14,False,0,[],|,False,0,[],|,True,3,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 120.0 seconds remaining.,[]
2025-11-27 02:41:21,False,0,[],|,False,0,[],|,False,Counting flickers... 52.0 seconds remaining.,|,False,0,[],|,True,2,"['1 pitch: 5.0 seconds', '2 pitch: 39.0 seconds']",|,False,Counting yawns... 113.0 seconds remaining.,[]
2025-11-27 02:41:27,False,0,[],|,False,0,[],|,False,Counting flickers... 47.0 seconds remaining.,|,False,0,[],|,True,3,"['1 pitch: 5.0 seconds', '2 pitch: 39.0 seconds', '3 pitch: 3.0 seconds']",|,False,Counting yawns... 108.0 seconds remaining.,[]
2025-11-27 02:41:38,False,0,[],|,False,0,[],|,False,Counting flickers... 36.0 seconds remaining.,|,False,0,[],|,True,4,"['1 pitch: 5.0 seconds', '2 pitch: 39.0 seconds', '3 pitch: 3.0 seconds', '4 pitch: 10.0 seconds']",|,False,Counting yawns... 96.0 seconds remaining.,[]
2025-11-27 02:41:55,False,0,[],|,False,0,[],|,False,Counting flickers... 19.0 seconds remaining.,|,False,0,[],|,True,5,"['1 pitch: 5.0 seconds', '2 pitch: 39.0 seconds', '3 pitch: 3.0 seconds', '4 pitch: 10.0 seconds', '5 pitch: 3.0 seconds']",|,False,Counting yawns... 79.0 seconds remaining.,[]
2025-11-27 02:42:01,False,0,[],|,False,0,[],|,False,0,|,True,1,['1 micro sleep: 5.0 seconds'],|,False,Counting pitches...,[],|,False,Counting yawns... 73.0 seconds remaining.,[]
2025-11-27 02:42:13,False,0,[],|,False,0,[],|,True,9,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 61.0 seconds remaining.,[]
2025-11-27 02:42:15,False,0,[],|,False,0,[],|,False,0,|,True,2,"['1 micro sleep: 5.0 seconds', '2 micro sleep: 7.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 59.0 seconds remaining.,[]
2025-11-27 02:42:21,False,0,[],|,False,0,[],|,False,0,|,True,3,"['1 micro sleep: 5.0 seconds', '2 micro sleep: 7.0 seconds', '3 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 53.0 seconds remaining.,[]
2025-11-27 02:43:13,False,0,[],|,False,0,[],|,True,6,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 1.0 seconds remaining.,[]
2025-11-27 02:43:14,False,0,[],|,False,0,[],|,False,Counting flickers... 59.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,[]
2025-11-27 02:43:43,False,0,[],|,False,0,[],|,False,0,|,True,4,"['1 micro sleep: 5.0 seconds', '2 micro sleep: 7.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 150.0 seconds remaining.,[]
2025-11-27 02:44:12,False,0,[],|,False,0,[],|,True,8,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 121.0 seconds remaining.,[]
2025-11-27 02:45:02,False,0,[],|,False,0,[],|,False,Counting flickers... 10.0 seconds remaining.,|,False,0,[],|,True,6,"['1 pitch: 5.0 seconds', '2 pitch: 39.0 seconds', '3 pitch: 3.0 seconds', '4 pitch: 10.0 seconds', '5 pitch: 3.0 seconds', '6 pitch: 10.0 seconds']",|,False,Counting yawns... 71.0 seconds remaining.,[]
2025-11-27 02:45:05,False,0,[],|,False,0,[],|,False,0,|,True,5,"['1 micro sleep: 5.0 seconds', '2 micro sleep: 7.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 2.0 seconds', '5 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 69.0 seconds remaining.,[]
2025-11-27 02:45:12,False,0,[],|,False,0,[],|,True,8,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 62.0 seconds remaining.,[]
2025-11-27 02:45:14,True,0,[],|,True,0,[],|,False,Counting flickers... 58.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 60.0 seconds remaining.,[]
2025-11-27 02:45:26,False,0,[],|,False,0,[],|,False,Counting flickers... 45.0 seconds remaining.,|,False,0,[],|,True,7,"['1 pitch: 5.0 seconds', '2 pitch: 39.0 seconds', '3 pitch: 3.0 seconds', '4 pitch: 10.0 seconds', '5 pitch: 3.0 seconds', '6 pitch: 10.0 seconds', '7 pitch: 15.0 seconds']",|,False,Counting yawns... 47.0 seconds remaining.,[]
2025-11-27 02:45:33,False,0,[],|,False,0,[],|,False,Counting flickers... 39.0 seconds remaining.,|,False,0,[],|,True,8,"['1 pitch: 5.0 seconds', '2 pitch: 39.0 seconds', '3 pitch: 3.0 seconds', '4 pitch: 10.0 seconds', '5 pitch: 3.0 seconds', '6 pitch: 10.0 seconds', '7 pitch: 15.0 seconds', '8 pitch: 3.0 seconds']",|,False,Counting yawns... 41.0 seconds remaining.,[]
2025-11-27 02:46:01,False,0,[],|,False,0,[],|,False,0,|,True,6,"['1 micro sleep: 5.0 seconds', '2 micro sleep: 7.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 2.0 seconds', '5 micro sleep: 2.0 seconds', '6 micro sleep: 4.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 12.0 seconds remaining.,[]
2025-11-27 02:46:03,False,0,[],|,False,0,[],|,False,Counting flickers... 9.0 seconds remaining.,|,False,0,[],|,True,9,"['1 pitch: 5.0 seconds', '2 pitch: 39.0 seconds', '3 pitch: 3.0 seconds', '4 pitch: 10.0 seconds', '5 pitch: 3.0 seconds', '6 pitch: 10.0 seconds', '7 pitch: 15.0 seconds', '8 pitch: 3.0 seconds', '9 pitch: 3.0 seconds']",|,False,Counting yawns... 11.0 seconds remaining.,[]
2025-11-27 02:46:11,False,0,[],|,False,0,[],|,True,13,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 2.0 seconds remaining.,[]
2025-11-27 02:46:13,False,0,[],|,False,0,[],|,False,Counting flickers... 58.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,[]
2025-11-27 02:46:59,False,0,[],|,False,0,[],|,False,Counting flickers... 12.0 seconds remaining.,|,False,0,[],|,True,10,"['1 pitch: 5.0 seconds', '2 pitch: 39.0 seconds', '3 pitch: 3.0 seconds', '4 pitch: 10.0 seconds', '5 pitch: 3.0 seconds', '6 pitch: 10.0 seconds', '7 pitch: 15.0 seconds', '8 pitch: 3.0 seconds', '9 pitch: 3.0 seconds', '10 pitch: 3.0 seconds']",|,False,Counting yawns... 134.0 seconds remaining.,[]
2025-11-27 02:47:03,False,0,[],|,False,0,[],|,False,0,|,True,7,"['1 micro sleep: 5.0 seconds', '2 micro sleep: 7.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 2.0 seconds', '5 micro sleep: 2.0 seconds', '6 micro sleep: 4.0 seconds', '7 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 130.0 seconds remaining.,[]
2025-11-27 02:47:11,False,0,[],|,False,0,[],|,True,5,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 122.0 seconds remaining.,[]
2025-11-27 02:47:30,False,0,[],|,False,0,[],|,False,Counting flickers... 41.0 seconds remaining.,|,False,0,[],|,True,11,"['1 pitch: 5.0 seconds', '2 pitch: 39.0 seconds', '3 pitch: 3.0 seconds', '4 pitch: 10.0 seconds', '5 pitch: 3.0 seconds', '6 pitch: 10.0 seconds', '7 pitch: 15.0 seconds', '8 pitch: 3.0 seconds', '9 pitch: 3.0 seconds', '10 pitch: 3.0 seconds', '11 pitch: 11.0 seconds']",|,False,Counting yawns... 103.0 seconds remaining.,[]
2025-11-27 02:48:10,False,0,[],|,False,0,[],|,True,1,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 63.0 seconds remaining.,[]
2025-11-27 02:48:43,False,0,[],|,False,0,[],|,False,Counting flickers... 27.0 seconds remaining.,|,False,0,[],|,True,12,"['1 pitch: 5.0 seconds', '2 pitch: 39.0 seconds', '3 pitch: 3.0 seconds', '4 pitch: 10.0 seconds', '5 pitch: 3.0 seconds', '6 pitch: 10.0 seconds', '7 pitch: 15.0 seconds', '8 pitch: 3.0 seconds', '9 pitch: 3.0 seconds', '10 pitch: 3.0 seconds', '11 pitch: 11.0 seconds', '12 pitch: 3.0 seconds']",|,False,Counting yawns... 30.0 seconds remaining.,[]
